stars,review_body,language,processed_text,sentiment
1,"El servicio posventa es una vergüenza. Al poco de legar el aspirador, se me desprende toda la parte de arriba (la zona por donde agarras que incluye el pulsador y la salida de aire), se ve que de los 3 tornillos que lleva para anclar la parte del mango con la estructura, sólo habían apretado uno. Les envío un correo explicando lo sucedido. Al cabo de 15 días me responden que gestionan la recogida de la parte defectuosa (no me dan opciones, solo me lo recogen para reparar). Al mes me envían supuestamente la pieza arreglada y cual es mi sorpresa que me la envían tal y como la envié, rota por el mismo sitio. Les envío otro correo solicitando el reembolso a lo me dicen que les envíe un video por mail para ver el problema (lo han tenido un mes y no lo han visto????). Insisto que quiero la devolución del dinero a lo que me responden que me envían una pieza nueva. La recibo y cuando la pongo para ver si funciona ... empieza a soltar PINTURA por la parte de salida de aire. Se ve que han usado ese aspirador para aspirar restos de pintura porque veo que el filtro que hay en la parte de salida de aire está lleno de pintura blanca. Nunca me había pasado algo así. Una Verguenza!!!",es,servicio posventa vergüenza poco legar aspirador desprende zona agarras incluye pulsador salida aire ve tornillos anclar mango estructura apretado envío correo explicando sucedido cabo responden gestionan recogida defectuosa no opciones recogen reparar mes envían supuestamente pieza arreglada sorpresa envían envié rota sitio envío correo solicitando reembolso envíe video mail problema mes no visto insisto quiero devolución dinero responden envían pieza recibo pongo funciona empieza soltar pintura salida aire ve usado aspirador aspirar restos pintura veo filtro salida aire lleno pintura blanca nunca verguenza,enojado
1,"Hola, no he recibido el paquete pero SEUR me dice que esta entragado sin me decir a quien. Tenemos siempre problemas con SEUR de paquete que desaparece o con mucho retraso.",es,hola no recibido paquete seur entragado problemas seur paquete desaparece retraso,enojado
1,"El producto es de muy mala calidad, y apesta. El mal olor es muy fuerte. Quise devolverlas y me dijeron que si las aceptaba me harian un descuento sobre el precio, que veria reflejado como abono, yo acepté, y no hicieron el reembolso del descuento. Son unos estafadores.",es,producto muy mala calidad apesta olor muy fuerte quise devolverlas aceptaba harian descuento precio veria reflejado abono acepté no reembolso descuento estafadores,enojado
1,no puedo calificar el producto pues aun no lo he recibido y eso que estaba previsto para el 10 de julio lo mas tardar,es,no calificar producto no recibido previsto julio tardar,enojado
1,Por favor contactar con la agencia de transporte ya que pone que me han entregado el pedido y no es correcto.,es,favor contactar agencia transporte pone entregado pedido no correcto,enojado
1,"Se despega al poco tiempo. Apenas me duró un par de semanas. Fue imposible volverlo a pegar, no quedó fijo. Un producto nada recomendable.",es,despega poco tiempo duró par semanas imposible volverlo pegar no fijo producto recomendable,enojado
1,"No puedo valorar el producto, porque la caja venía abierta y vacía. Menos mal que Amazon me hará el reembolso, pero esto me parece una vergüenza. Aparentemente por parte de Correos. Alguien ha robado la batería. Amazon va a tomar medidas. Así que espero que el ladrón la devuelva.",es,no valorar producto caja venía abierta vacía amazon hará reembolso vergüenza aparentemente correos alguien robado batería amazon tomar medidas espero ladrón devuelva,enojado
1,No me gusta poca calidad,es,no gusta calidad,insatisfecho
1,Psi psa Mi color muy claro y poco apreciable,es,psi psa color muy poco apreciable,insatisfecho
1,"Buenas!! El producto viene usado ya! Tiene restos de chocolate! Me parece vergonzoso,por vuestra parte! Espero q esto lo soluciones! Gracias!",es,producto viene usado restos chocolate vergonzoso espero q soluciones gracias,neutral
1,Que cabrones! Esta vez traigo esta mesita muy mala calidad.,es,cabrones traigo mesita muy mala calidad,enojado
1,Me ha llegado sin el mando y no he sido capaz de contactar con el vendedor para que me lo envíe. Es una pena porque el producto no parece malo.,es,llegado mando no capaz contactar vendedor envíe pena producto no malo,enojado
1,Nunca llegó después de un mes esperando al final me reembolsarán el dinero y sin contestar a ninguno de mis mensajes muy descontenta,es,nunca mes esperando reembolsarán dinero contestar mensajes muy descontenta,enojado
1,El tejido no es rijido por lo que hace bolsas por todos lados... Sin duda mejor invertir algo más en otro mejor...,es,tejido no rijido bolsas lados duda mejor invertir mejor,insatisfecho
1,El paquete ha llegado en el tiempo previsto pero tenía un agujero del que salía el producto y se ha quedado toda la caja llena de polvo. No voy a confiar más en esta marca.,es,paquete llegado tiempo previsto agujero salía producto quedado caja llena polvo no confiar marca,insatisfecho
1,No pude probar la batería porque los destornilladores son inadecuados para el tipo de tornillos y la palanca es demasiado frágil. Una decepción.,es,no pude probar batería destornilladores inadecuados tipo tornillos palanca frágil decepción,enojado
1,"Lo he usado 2 veces y la boquilla se ha medio derretido.. hoy lo he ido a usar ,me ha saltado chispas y se me han ido los plomos de la casa, ya no funciona",es,usado boquilla derretido ido saltado chispas ido plomos casa no funciona,enojado
1,No me ha llegado el producto aún y ya a pasado la fecha límite de entrega,es,no llegado producto fecha límite entrega,enojado
1,"No funciona, es un timo. Los Mosquitos no van al aparato. No pensaba que seria tan malo, pensaba que funcionaria al menos algo, pero lo he dejado puesto con mi hijo y le han picado un monton de Mosquitos. Fatal.",es,no funciona timo mosquitos no aparato no pensaba seria malo pensaba funcionaria dejado puesto hijo picado monton mosquitos fatal,enojado
1,"Decepcionado. Hace mucho ruido y de aire frio, nada.",es,decepcionado ruido aire frio,enojado
1,"Es mui grande la camara como me gusta a mi pero hace muchos ruidos como interferencias y no funciona el modo vox,y la imagen dia y noche no me gusta no es mui buena calida",es,mui camara gusta ruidos interferencias no funciona vox imagen noche no gusta no mui calida,insatisfecho
1,"AMAZON NO REVISA LAS DEVOLUCIONES, venía estropeado se cae el jabón, la junta de cierre no funciona bien, alguien lo había devuelto ya que el tornillo donde se alojan las pilas no venía ni puesto, como es normal, ni en la bolsa, 20€ tirados y media botella de gel, REVISEN LAS DEVOLUCIONES Y NO LAS VUELVAN A ENVIAR A OTRO CLIENTE.",es,amazon no revisa devoluciones venía estropeado cae jabón junta cierre no funciona alguien devuelto tornillo alojan pilas no venía puesto normal bolsa tirados media botella gel revisen devoluciones no vuelvan enviar cliente,enojado
1,"El producto en sí, parece de buena calidad, si bien es cierto que no llego en un estado óptimo ya que se veía que venía abierto",es,producto calidad no llego óptimo veía venía abierto,neutral
1,"Aun no me ha llegado con lo cual no puedo valorar más que el retraso del pedido, no tengo más palabras",es,no llegado no valorar retraso pedido no palabras,insatisfecho
1,La mayoría de las canciones ni las conozco.,es,mayoría canciones conozco,insatisfecho
1,"Me llegó ayer, la he estrenado hoy y ya se ha roto una cremallera",es,ayer estrenado roto cremallera,enojado
1,"No vale para nada, no amplía la señal",es,no vale no amplía señal,enojado
1,"No han durado ni dos dias, muy bonitas cuando las pones pero el logo deja de alumbrar al segundo día ademas hay que hacer una modificación en el hueco para que entren.",es,no durado muy bonitas pones logo deja alumbrar modificación hueco entren,insatisfecho
1,"La tela es malísima y parece plastificada.Yo pensé que era algodón pero no y se ve horrible,lo único bonito el cuello de rayas con las mangas.",es,tela malísima plastificada pensé algodón no ve horrible único bonito cuello rayas mangas,enojado
1,El altavoz es bastante sencillo. No se oyen bien las conversaciones. La voz se distorsiona. Algún consejo??,es,altavoz sencillo no oyen conversaciones voz distorsiona consejo,insatisfecho
1,Buenos dias: Use este artículo para un regalo y justo el dia que vence la devolución me comunican que esta pinchado. Y ya no lo puedo devolver.,es,use artículo regalo justo vence devolución comunican pinchado no devolver,enojado
1,"A mi no me pegaba, y tuve q devolverlo. Atención al cliente impecable, eso si.",es,no pegaba tuve q devolverlo atención cliente impecable,enojado
1,"El juego en si esta bien, pero es un engaño total, porque mi hija ve los dibujos, se piensa que va a ser mas espectacular... y es muy muy muy muy malo. ahí esta cogiendo polvo desde el primer dia. No recomiendo para nada su compra",es,juego engaño hija ve dibujos piensa espectacular muy muy muy muy malo cogiendo polvo no recomiendo compra,enojado
1,No lo aconsejo la tire a la basura n es ni el mismo color todo plastico,es,no aconsejo tire basura n color plastico,enojado
1,"El producto es ligero, el diseño de la almohada no es muy bueno. Yo compré dos y se me despegaron las uniones de las almohadillas internas.",es,producto ligero diseño almohada no muy compré despegaron uniones almohadillas internas,insatisfecho
1,"La clave que viene con el Windows es falsa, nada más que añadir. Tiempo y 30 euros tirados a la basura.",es,clave viene windows falsa añadir tiempo euros tirados basura,enojado
1,"Aún no lo he probado, pero empezamos mal. Resulta que en lugar de traer un cordel que vaya atado a la cometa, trae dos cordeles, cada uno debe ir hacia un lado de la cometa. No es para poder maniobrar cada lado de forma independiente porque van unidos (juntos) enrollados y los tienes que soltar o estirar los dos a la vez, por lo que no tiene sentido que sean dos cordeles en vez de uno. Pero eso no es lo peor. Lo peor es que los cables vienen sin sujetar a la cometa, les tienes que hacer un nudo par atarlos a la cometa, según dice en el manual (ya es el colmo que una cometa necesite manual, al final compraremos un lápiz y pediremos el manual), y para hacer ese nudo tienes que soltar los 25 metros de cordel (50 porque son dos), como no tengas un exquisito cuidado al soltar los cordeles para hacer el nudo, te pasará como a nosotros, tres personas toda la tarde para deshacer los nudos que se nos hicieron. No sería posible que viniera la cometa con los cables ya atados a la misma?? Pues se ve que no. En fin, desde luego no la volvería a comprar. Un consejo al fabricante: un solo cordel y que llegue con la cometa ya atada. Y el cordel un poco más recio si puede ser.",es,no probado empezamos resulta lugar traer cordel atado cometa trae cordeles cometa no maniobrar forma independiente unidos juntos enrollados tienes soltar estirar no sentido cordeles no peor peor cables vienen sujetar cometa tienes nudo par atarlos cometa manual colmo cometa necesite manual compraremos lápiz pediremos manual nudo tienes soltar metros cordel no tengas exquisito cuidado soltar cordeles nudo pasará personas deshacer nudos no viniera cometa cables atados ve no no volvería comprar consejo fabricante cordel llegue cometa atada cordel poco recio,insatisfecho
1,"Sinceramente es caro para lo que ofrece, los acabados son malisimos, la sensacion de ser debil es grandisima, nada comodo. Ni comparacion a las fotos. Me arrepiento de comprarlo, ni lo recomiendo. En sprinter los vi mas baratos, mas rigidos y de mejores acabados",es,sinceramente caro ofrece acabados malisimos sensacion debil grandisima comodo comparacion fotos arrepiento comprarlo recomiendo sprinter vi baratos rigidos mejores acabados,insatisfecho
